PaperId,Rank,Doi,DocType,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,JournalId,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,CreatedDate,IsBiobank,Lead,Country,Region,Lead_h_index,LeadCitationCount,Hindex
3122165327,20287,10.1007/S10654-020-00715-3,Journal,The transplant cohort of the German center for infection research (DZIF Tx-Cohort): study design and baseline characteristics.,,2021,1/25/21,1/25/21,Springer Science and Business Media LLC,48690275.0,,,36.0,2.0,233,241,24,0,0,European Journal of Epidemiology,,,,2/1/21,1.0,,DEU,Europe & Central Asia,,,
2012305255,21542,10.1053/J.AJKD.2010.02.098,Journal,91: Chronic Kidney Disease in Hispanics: Baseline Characteristics of the Hispanic Chronic Renal Insufficiency Cohort (HCRIC) Study,,2010,4/1/10,,Elsevier,18197459.0,,,55.0,4.0,,,0,0,0,American Journal of Kidney Diseases,,,,6/24/16,1.0,,USA,North America,,,
3195478749,22951,,,The CHARIOT-PRO substudy: Baseline characteristics of the fully enrolled cohort,,2019,1/1/19,,,,,,,,,,0,0,0,The 12th Clinical Trials on Alzheimer’s disease,,,,8/30/21,1.0,,BEL,Europe & Central Asia,,,
3021046799,20778,10.1111/NEP.13722,Journal,Baseline characteristics of patients with atypical haemolytic uraemic syndrome (aHUS): The Australian cohort in a global aHUS registry.,,2020,5/7/20,5/31/20,Wiley,99619495.0,,,25.0,9.0,683,690,30,0,0,Nephrology,,,,5/13/20,1.0,,AUS,East Asia & Pacific,,,
2014842441,22360,10.1016/S0168-8278(10)60258-9,Journal,256 BASELINE CHARACTERISTICS AND ON-TREATMENT PREDICTORS OF RESPONSES FROM REAL-WORLD PATIENT COHORTS: INTERIM RESULTS OF THE MULTINATIONAL PROPHESYS COHORTS,,2010,4/1/10,,Elsevier,83651209.0,,,52.0,,,,0,0,0,Journal of Hepatology,,,,6/24/16,1.0,,ITA,Europe & Central Asia,,,
3163784851,21913,10.21203/RS.3.RS-445317/V1,,"Study protocol and baseline characteristics of newly induced dialysis patients: a prospective multi-center cohort study with biological sample bank, the Ibaraki Dialysis Initiation Cohort Study (iDIC Study)",,2021,5/7/21,,,,,,,,,,0,0,0,,,,,5/24/21,1.0,,JPN,East Asia & Pacific,,,
2949713581,21403,10.1136/ANNRHEUMDIS-2019-EULAR.7652,Journal,AB1273 ESTABLISHMENT OF A PROSPECTIVE COHORT FOR RHEUMATOID ARTHRITIS PATIENTS WITH INTERSTITIAL LUNG DISEASE: COMPARISON OF BASELINE CHARACTERISTICS BETWEEN RHEUMATOID ARTHRITIS PATIENT WITH OR WITHOUT INTERSTITIAL LUNG DISEASE,,2019,6/1/19,,BMJ Publishing Group Ltd and European League Against Rheumatism,25650217.0,,,78.0,,2097,2098,0,0,0,Annals of the Rheumatic Diseases,,,,6/27/19,1.0,,KOR,East Asia & Pacific,,,
3117741966,21267,10.3760/CMA.J.CN112338-20200507-00695,Journal,[The Breast Cancer Cohort Study in Chinese Women: the methodology of population-based cohort and baseline characteristics].,,2020,12/10/20,,Zhonghua Liu Xing Bing Xue Za Zhi,2751114987.0,,,41.0,12.0,2040,2045,0,0,0,Chinese journal of epidemiology,,,,1/5/21,1.0,,CHN,East Asia & Pacific,,,
2317697916,21734,10.1055/S-0034-1374949,Journal,Chronic Kidney Disease (CKD) and obesity in Diabetes Mellitus type 2 (DM 2): baseline characteristics of the Diabetes Cohorte Study (DIACORE),,2014,5/6/14,5/6/14,,26605106.0,,,9.0,,,,0,0,0,Diabetologie Und Stoffwechsel,,,,6/24/16,1.0,,,,,,
1508372086,21891,10.1096/FASEBJ.28.1_SUPPLEMENT.806.7,Journal,"Baseline characteristics of a pregnant, primarily African American cohort residing in the Mississippi Delta: Delta Healthy Sprouts (806.7)",,2014,4/1/14,4/1/14,Federation of American Societies for Experimental Biology,25293849.0,,,28.0,,,,0,0,0,The FASEB Journal,,,,6/24/16,1.0,,USA,North America,,,
3175627048,23082,,,"The first-round results of a population-based cohort study of HPV testing in Japanese cervical cancer screening : baseline characteristics, screening results, and referral rate (要旨)",,2020,1/1/20,6/25/21,慶應義塾大学大学院医学研究科,,,,,,,,0,0,0,,,,,7/5/21,1.0,,,,,,
3088682995,22070,10.1186/S13690-020-00473-4,Journal,Same-day antiretroviral treatment (ART) initiation and associated factors among HIV positive people in Northwest Ethiopia: baseline characteristics of prospective cohort.,,2020,9/22/20,9/22/20,BioMed Central,2764539601.0,,,78.0,1.0,1,13,58,0,0,Archives of public health,,,,10/1/20,1.0,,ETH,Sub-Saharan Africa,,,
2492769276,23024,10.1016/J.IJCHA.2016.07.002,Journal,Corrigendum to “Regional variations in baseline characteristics of cardiac rhythm device recipients: The PANORAMA observational cohort study” [Int. J. Cardiol. Heart Vessels (2014) 90–96],,2016,9/1/16,7/20/16,Elsevier,2898336515.0,,,12.0,,95,95,0,0,0,IJC Heart & Vasculature,,,,8/23/16,1.0,,,,,,
2249567397,23372,,Journal,Prospective Cohort of Pregnant Latina Women and Risk of Gestational Diabetes Mellitus: Design and Baseline Characteristics,,2010,1/1/10,1/1/10,,191117624.0,,,19.0,1.0,,,0,0,0,Journal of Womens Health,,,,6/24/16,1.0,,USA,North America,,,
2414311251,21425,10.1136/ANNRHEUMDIS-2015-EULAR.5560,Journal,AB0814 The BEPAS Cohort: A Prospective Cohort of Psoriatic Arthritis in Belgium: Study Design and Baseline Characteristics of the 461 Recruited Patients,,2015,6/1/15,6/9/15,BMJ Publishing Group Ltd,25650217.0,,,74.0,,1171,1172,0,0,0,Annals of the Rheumatic Diseases,,,,6/24/16,1.0,,,,,,
3127617025,20593,,Journal,The canadian prospective cohort (CANPROCO) study to understand progression in multiple sclerosis: rationale and baseline characteristics,,2020,1/1/20,2/11/21,,136332993.0,,,26.0,,555,555,0,0,0,Multiple Sclerosis Journal,,,,2/15/21,1.0,,CAN,North America,,,
2751505189,20414,,,Prevalence and associations of small vessel disease markers in an ischaemic stroke and TIA cohort with atrial fibrillation: Baseline characteristics of patients in the CROMIS-2 study,,2015,12/1/15,,,,,,,,,,0,0,0,,,,,9/15/17,1.0,,GBR,Europe & Central Asia,,,
2070717093,22340,10.1016/S1590-8658(13)60132-2,Journal,F-40 The impact of baseline characteristics on the survival in a cohort of 270 patients with hepatocellular carcinoma treated with transarterial chemoembolization: a single center study,,2013,2/1/13,,Elsevier BV,69273698.0,,,45.0,,,,0,0,0,Digestive and Liver Disease,,,,6/24/16,1.0,,ITA,Europe & Central Asia,,,
3099374367,20716,10.1111/DAR.13194,Journal,"A prospective cohort of people who use methamphetamine in Melbourne and non-metropolitan Victoria, Australia: Baseline characteristics and correlates of methamphetamine dependence.",,2020,11/11/20,11/11/20,Wiley,134936136.0,,,,,,,14,0,0,Drug and Alcohol Review,,,,11/23/20,1.0,,,,,,
3162656361,21570,10.1007/S41999-021-00503-6,Journal,"Differences in the baseline characteristics, management and outcomes of patients with hip fractures depending on their pre-fracture place of residence: the Spanish National Hip Fracture Registry (RNFC) cohort",,2021,5/10/21,5/10/21,Springer International Publishing,24649050.0,,,,,1,9,33,0,0,European Geriatric Medicine,,,,5/24/21,1.0,,,,,,
2914783711,20852,10.1016/J.ANDO.2018.11.005,Journal,The SURCOUF study: Design and baseline characteristics of a prospective population-based cohort on diabetes care in France.,,2019,1/29/19,1/29/19,Elsevier Masson,84414767.0,,,80.0,2.0,136,137,0,0,0,Annales D Endocrinologie,,,,2/21/19,1.0,,,,,,
2324745017,23070,10.1136/ANNRHEUMDIS-2012-EULAR.1383,Journal,AB1390 The baseline characteristics and 1-year disease course of 206 patients with arthritis of ≤16 weeks duration in tallinn: A comparison with a similar cohort in OSLO,,2013,6/1/13,1/23/14,BMJ Publishing Group Ltd,25650217.0,,,71.0,,717,717,0,0,0,Annals of the Rheumatic Diseases,,,,6/24/16,1.0,,SWE,Europe & Central Asia,,,
2554412717,20982,10.1136/ANNRHEUMDIS-2016-EULAR.4299,Journal,SAT0256 Juvenile Systemic Sclerosis Cohort within The Childhood Arthritis and Rheumatology Research Alliance (CARRA) Legacy Registry: Baseline and Follow Up Characteristics,,2016,6/1/16,7/15/16,BMJ Publishing Group Ltd,25650217.0,,,75.0,,761,761,0,0,0,Annals of the Rheumatic Diseases,,,,11/30/16,1.0,,USA,North America,,,
2887857371,23996,,Journal,Abstract P57: The Baseline Characteristics Predictive of a Poor Procedural Response to Balloon Aortic Valvuloplasty Among a Cohort of High–Surgical Risk Patients with Aortic Stenosis,,2011,11/1/11,,Lippincott Williams & Wilkins,52278559.0,,,,,,,0,0,0,Circulation-cardiovascular Quality and Outcomes,,,,8/22/18,1.0,,,,,,
3025789379,22532,,Journal,Venetoclax for chronic lymphocytic leukemia: baseline characteristics and safety data from pre-approval cohort programs in the EU,,2017,1/1/17,,,30203629.0,,,40.0,,140,140,0,0,0,Onkologie,,,,5/21/20,1.0,,,,,,
2956062221,20780,10.1016/J.EKIR.2019.05.666,Journal,SUN-261 The Indian Chronic Kidney Disease cohort study: Baseline characteristics and correlates of renal function,,2019,7/1/19,,Elsevier BV,2764478277.0,,,4.0,7.0,,,0,0,0,Kidney International Reports,,,,7/12/19,1.0,,,,,,
2396875223,22491,10.1200/JCO.2006.24.18_SUPPL.20095,Journal,registHER: Baseline characteristics of a cohort of HER2-positive metastatic breast cancer (MBC) patients,,2006,6/20/06,,American Society of Clinical Oncology,15137598.0,,,24.0,,20095,20095,0,0,0,Journal of Clinical Oncology,,,,6/24/16,1.0,,USA,North America,,,
2329442309,21823,10.1136/ANNRHEUMDIS-2014-EULAR.3835,Journal,"THU0098 The Baseline Characteristics of A Canadian Ankylosing Spondylitis Cohort, the Canadian Humira Post Marketing Observational Epidemiological Study: Assessing Effectiviness in Ankylosing Spondylitis (COMPLETE- AS)",,2014,6/1/14,6/10/14,BMJ Publishing Group Ltd,25650217.0,,,73.0,,210,211,0,0,0,Annals of the Rheumatic Diseases,,,,6/24/16,1.0,,,,,,
3027828977,22771,10.1016/J.JVAL.2020.04.281,Journal,PDB99 BASELINE CHARACTERISTICS OF ENDOMETRIOSIS PATIENTS PARTICIPATING IN A REAL WORLD PROSPECTIVE COHORT STUDY: AN INTERIM ANALYSIS OF THE ELAGOLIX LONGITUDINAL OUTCOMES (LOTUS) STUDY,,2020,5/1/20,5/19/20,Elsevier BV,678965.0,,,23.0,,,,0,0,0,Value in Health,,,,5/29/20,1.0,,,,,,
3041226728,20587,10.1164/AJRCCM-CONFERENCE.2020.201.1_MEETINGABSTRACTS.A3349,,Demographics and Baseline Characteristics of Patients with Idiopathic Pulmonary Fibrosis (IPF) in a Real-World Setting: Results of 847 Patients Enrolled in the Radico-ILD Cohort in France,,2020,5/1/20,5/1/20,American Thoracic Society,,,,,,,,0,0,0,B42. ILD EPIDEMIOLOGY I,,,,7/16/20,1.0,,,,,,
2993302173,22650,,Journal,Patient-Reported Visual Function in Patients with Geographic Atrophy Secondary to Age-related Macular Degeneration (AMD): Baseline Characteristics of the BAM114341 Cohort,,2015,6/11/15,,The Association for Research in Vision and Ophthalmology,76304953.0,,,56.0,7.0,2811,2811,0,0,0,Investigative Ophthalmology & Visual Science,,,,12/13/19,1.0,,GBR,Europe & Central Asia,,,
3167545160,20114,,,Methods to estimate baseline creatinine and define acute kidney injury in lean Ugandan children with severe malaria: a prospective cohort study,,2020,9/29/20,,BMC,,,,,,,,0,0,0,PMC,3090120216.0,19416.0,,6/22/21,1.0,,,,,,
2953053050,22248,10.1093/NDT/GFZ106.FP695,Journal,FP695Prevalence of Aortic stenosis in dialysis patients: baseline characteristics in a Japanese multicenter prospective cohort analysis,,2019,6/1/19,6/13/19,Oxford University Press (OUP),186113128.0,,,34.0,,,,0,0,0,Nephrology Dialysis Transplantation,,,,6/27/19,1.0,,JPN,East Asia & Pacific,,,
1971170956,23171,10.1007/S00198-012-2145-0,Journal,"Comment on Sanfélix-Genovés et al.: Prevalence of osteoporotic fracture risk factors and antiosteoporotic treatments in the Valencia region, Spain. The baseline characteristics of the ESOSVAL cohort.",,2013,6/1/13,9/29/12,Springer-Verlag,170889201.0,,,24.0,6.0,1923,1924,4,0,0,Osteoporosis International,,,,6/24/16,1.0,,ESP,Europe & Central Asia,,,
2577469776,26469,,,"The Groningen longitudinal glaucoma study : baseline characteristics of the included cohort, screening performance of frequency doubling perimetry and scanning laser polarimetry, and the prediction of glaucomatous visual field loss",,2006,1/1/06,,s.n.,,,,,,,,0,0,0,,,,,1/26/17,1.0,,,,,,
2790725243,21461,10.1016/S1569-9056(18)32302-9,Journal,Baseline characteristics in an MRI-based active surveillance cohort: Association with clinical and histological outcomes,,2018,3/1/18,,Elsevier BV,59248909.0,,,17.0,2.0,,,0,0,0,European Urology Supplements,,,,3/29/18,1.0,,GBR,Europe & Central Asia,,,
2154574102,24087,10.1016/J.IJID.2008.05.028,Journal,"The Expanded Access Program to HAART in Chile: Baseline Characteristics and Primary Outcomes of Patients Receiving Treatment, Evaluated Through the Chilean AIDS Cohort (ChiAC)",,2008,12/1/08,,Elsevier,35071406.0,,,12.0,,,,0,0,0,International Journal of Infectious Diseases,,,,6/24/16,1.0,,CHL,Latin America & Caribbean,,,
2043889343,21784,10.1016/S0735-1097(12)61999-8,Journal,EVEREST II HIGH RISK COHORT: BASELINE CHARACTERISTICS AND ONE-YEAR OUTCOMES IN MEN VS WOMEN,,2012,3/27/12,,"American College of Cardiology FoundationWashington, D.C.",60865174.0,,,59.0,13.0,,,0,0,0,Journal of the American College of Cardiology,,,,6/24/16,1.0,,USA,North America,,,
167519714,23545,,Journal,A prospective cohort of pregnant Hispanic women and risk of gestational diabetes: Design and baseline characteristics,,2009,1/1/09,12/16/10,,170967050.0,,,169.0,,,,0,0,0,American Journal of Epidemiology,,,,6/24/16,1.0,,USA,North America,,,
2084483869,22527,10.1016/S0168-8278(09)60611-5,Journal,"609 BASELINE CHARACTERISTICS AND WEEK-4 RESPONSE AMONG 1546 CHC PATIENTS INFECTED WITH HCV GENOTYPE 1, 2, 3 AND 4: INTERIM RESULTS OF THE PROPHESYS COHORT",,2009,4/1/09,,Elsevier,83651209.0,,,50.0,,,,0,0,0,Journal of Hepatology,,,,6/24/16,1.0,,,,,,
2981071357,21734,10.1016/J.JALZ.2019.06.3893,Journal,P4-230: CLINICAL AND BIOMARKER CHARACTERISTICS ACCORDING TO CLINICAL SPECTRUM OF ALZHEIMER'S DISEASE (AD): THE VALIDATION COHORT OF KOREAN BRAIN AGING STUDY FOR THE EARLY DIAGNOSIS AND PREDICTION OF AD (KBASE-V) BASELINE RESULTS,,2019,7/1/19,7/1/19,Wiley,108427512.0,,,15.0,,,,0,0,0,Alzheimers & Dementia,,,,10/25/19,1.0,,KOR,East Asia & Pacific,,,
2079420692,22452,10.1016/S0016-5085(09)63886-5,Journal,"M1812 Baseline Characteristics and Week-4 Response Among 1546 CHC Patients Infected with HCV Genotype 1, 2, 3 and 4: Interim Results of the Prophesys Cohort",,2009,5/1/09,,Elsevier,143352558.0,,,136.0,5.0,,,0,0,0,Gastroenterology,,,,6/24/16,1.0,,,,,,
3125495224,23082,,,"Healthcare Workers Bioresource: Study outline and baseline characteristics of a prospective healthcare worker cohort to study immune protection and pathogenesis in COVID-19 [version 2;peer review: 1 approved, 1 approved with reservations]",,2020,1/1/20,1/27/21,,,,,,,,,0,0,0,Wellcome Open Research,,,,2/1/21,1.0,,,,,,
2587539774,20444,10.1093/ECCO-JCC/JJX002.635,Journal,P511 Baseline characteristics of ulcerative colitis patients in the vedolizumab PASS study: a cohort study assessing the safety and effectiveness of vedolizumab compared to other biologic agents (01).,,2017,2/1/17,1/26/17,Oxford University Press,2735960814.0,,,11.0,,,,0,0,0,Journal of Crohn's and Colitis,,,,2/17/17,1.0,,JPN,East Asia & Pacific,,,
3058882295,20829,10.1136/BMJOPEN-2020-039445,Journal,Cohort profile: COpenhagen ROsacea COhort (COROCO) and COpenhagen MIgraine COhort (COMICO).,,2020,8/20/20,8/20/20,British Medical Journal Publishing Group,79054089.0,,,10.0,8.0,,,76,0,0,BMJ Open,,,,8/24/20,1.0,,DNK,Europe & Central Asia,,,
2184093577,23793,,,"Cohort Profile: The GECKO Drenthe study, overweight programming during early",,2008,1/1/08,,,,,,,,,,19,0,0,,,,,6/24/16,1.0,,,,,,
2982975238,21800,,Journal,Cohort profile: the Australia-wide environmental determinants of islet autoimmunity (ENDIA) study,,2019,9/1/19,,SPRINGER,104375418.0,,,62.0,,,,0,0,0,Diabetologia,,,,11/22/19,1.0,,AUS,East Asia & Pacific,,,
3105325997,20273,10.1136/BMJOPEN-2020-038119,Journal,"Cohort profile: The Forzani & MacPhail Colon Cancer Screening Centre biorepository, Calgary, Alberta.",,2020,11/11/20,11/11/20,BMJ,79054089.0,,,10.0,11.0,,,23,0,0,BMJ Open,,,,11/23/20,1.0,,,,,,
3087298421,20450,10.1136/BMJOPEN-2020-037183,Journal,Cohort profile: he East London Health and Care Partnership Data Repository: using novel integrated data to support commissioning and research.,,2020,9/18/20,9/18/20,British Medical Journal Publishing Group,79054089.0,,,10.0,9.0,,,19,0,0,BMJ Open,,,,9/25/20,1.0,,GBR,Europe & Central Asia,,,
2741513335,22783,,,Cohort Profile: The Gateshead Millennium,,2011,1/1/11,,,,,,,,,,59,0,0,,,,,8/8/17,1.0,,,,,,
3045645633,20847,10.1136/BMJOPEN-2019-036301,Journal,Cohort profile: the AUstralian Twin BACK pain and physical activity study (AUTBACK study).,,2020,7/1/20,7/28/20,British Medical Journal Publishing Group,79054089.0,,,10.0,7.0,,,47,0,0,BMJ Open,,,,8/3/20,1.0,,AUS,East Asia & Pacific,,,
3164189045,19826,10.1111/DME.14616,Journal,Cohort profile: National Diabetes Audit for England and Wales,,2021,6/1/21,6/14/21,Wiley,72944096.0,,,38.0,9.0,,,6,0,0,Diabetic Medicine,,,,6/7/21,1.0,,GBR,Europe & Central Asia,,,
3168375849,19185,10.1093/IJE/DYAB078,Journal,Cohort profile: The LoCARPoN-a population-based prospective cohort study in middle-aged and older adults in India.,,2021,6/10/21,6/10/21,Oxford University Press (OUP),13389975.0,,,,,,,21,0,0,International Journal of Epidemiology,,,,6/22/21,1.0,,USA,North America,,,
3144174502,19901,10.1101/2021.04.02.21254825,Repository,Cohort profile: The Australian Parkinson’s Genetics Study (APGS),,2021,4/7/21,,Cold Spring Harbor Laboratory Press,3005729997.0,,,,,,,90,0,0,medRxiv,,,,4/13/21,1.0,,AUS,East Asia & Pacific,,,
2718421715,20230,,,"Cohort Profile: The Finnish Mobile Clinic Health Surveys FMC, FMCF and MFS",,2017,1/1/17,,,,,,,,,,0,0,0,WOS,2895613398.0,19185.0,,6/30/17,1.0,,USA,North America,,,
3114432989,21266,10.21203/RS.2.13426/V1,,"Cohort Profile: Effectiveness of a 12-month patient-centred medical home model of primary care versus standard care for chronic disease management of high risk patients in Sydney, Australia",,2019,8/23/19,,,,,,,,,,0,0,0,,,,,1/5/21,1.0,,AUS,East Asia & Pacific,,,
2990707001,19882,10.1093/IJE/DYZ217,Journal,Cohort Profile: The Vietnam Era Twin Registry (VET Registry).,,2020,2/1/20,11/21/19,Oxford Academic,13389975.0,,,49.0,1.0,,,9,0,0,International Journal of Epidemiology,,,,12/5/19,1.0,,USA,North America,,,
2945867825,22907,,,Cohort Profile: The Collaborative on Fatigue FollowingInfection (COFFI),,2018,1/1/18,,,,,,6.0,2.0,106,121,0,0,0,"Fatigue: Biomediciene,Health and Behavior",,,,5/29/19,1.0,,,,,,
3038619713,22823,10.1136/BMJOPEN-2019-036101,Journal,Cohort profile: Resettlement in Uprooted Groups Explored (REFUGE)-a longitudinal study of mental health and integration in adult refugees from Syria resettled in Norway between 2015 and 2017,,2020,7/1/20,7/1/20,BMJ Publishing Group Ltd,79054089.0,,,10.0,7.0,,,17,0,0,BMJ Open,,,,7/10/20,1.0,,NOR,Europe & Central Asia,,,
3190816103,19480,10.1371/JOURNAL.PONE.0256158,Journal,Cohort profile: Epigenetics in Pregnancy (EPIPREG) - population-based sample of European and South Asian pregnant women with epigenome-wide DNA methylation (850k) in peripheral blood leukocytes.,,2021,8/13/21,8/13/21,Public Library of Science (PLoS),202381698.0,,,16.0,8.0,,,43,0,0,PLOS ONE,,,,8/16/21,1.0,,,,,,
2070580382,23470,10.1016/J.JALZ.2008.05.2132,Journal,P4-067: Cohort profile: Cardiovascular risk factors for dementia in a Sri Lankan population,,2008,7/1/08,,Elsevier,108427512.0,,,4.0,4.0,,,0,0,0,Alzheimers & Dementia,,,,6/24/16,1.0,,JPN,East Asia & Pacific,,,
3012701985,21781,,,Cohort Profile: The Helsinki Businessmen Study (HBS) [Editorial Material],,2016,1/1/16,,,,,,,,,,0,0,0,WOS,,,,3/27/20,1.0,,,,,,
3084889713,20152,10.1080/09286586.2020.1815803,Journal,"Cohort Profile: The Ganka-Ekigaku Network (GEN), a Network of Japanese Ophthalmological Epidemiology Studies.",,2021,5/4/21,9/13/20,Ophthalmic Epidemiol,88738190.0,,,28.0,3.0,237,243,32,0,0,Ophthalmic Epidemiology,,,,9/21/20,1.0,,JPN,East Asia & Pacific,,,
2912481726,23941,10.15761/HEC.1000140,,Cohort profile: study of practical undergraduate education in Germany,,2018,1/1/18,1/1/18,"Open Access Text Pvt, Ltd.",,,,3.0,2.0,,,0,0,0,Health Education and Care,,,,2/21/19,1.0,,DEU,Europe & Central Asia,,,
2103262753,23509,,,Cohort profile: pediatric patients with Crohn's disease qualified to biologic therapy,,2014,2/6/14,,,,,,,,,,18,0,0,Postępy Nauk Medycznych,,,,6/24/16,1.0,,,,,,
2892523311,21497,10.1200/JGO.18.47700,Journal,Cohort Profile: The Chongqing Cancer Cohort Study (CCCS) of the Urban Population in Southwest China,,2018,9/28/18,,American Society of Clinical Oncology,2764879405.0,,,4.0,,,,0,0,0,Journal of Global Oncology,,,,10/5/18,1.0,,CHN,East Asia & Pacific,,,
3135874921,20139,10.1093/IJE/DYAA163,Journal,Cohort Profile: The Collaborating Consortium of Cohorts Producing NIDA Opportunities (C3PNO).,,2021,3/3/21,3/2/21,Oxford Academic,13389975.0,,,50.0,1.0,31,40,15,0,0,International Journal of Epidemiology,,,,3/15/21,1.0,,USA,North America,,,
3125689228,20616,10.1136/BMJOPEN-2020-040408,Journal,"Cohort profile: the St Vincent's Melbourne Arthroplasty Outcomes (SMART) Registry, a pragmatic prospective database defining outcomes in total hip and knee replacement patients.",,2021,1/22/21,1/22/21,BMJ,79054089.0,,,11.0,1.0,,,47,0,0,BMJ Open,,,,2/1/21,1.0,,AUS,East Asia & Pacific,,,
3128026039,19509,10.1101/2021.02.08.21251341,Repository,Cohort Profile: Epigenetics in Pregnancy (EPIPREG) – population-based sample of European and South Asian pregnant women living in Norway with epigenome-wide DNA methylation (850k) in peripheral blood leukocytes,,2021,2/9/21,,Cold Spring Harbor Laboratory Press,3005729997.0,,,,,,,45,0,0,medRxiv,,,,2/15/21,1.0,,NOR,Europe & Central Asia,,,
2947241282,20439,10.1136/BMJOPEN-2018-027325,Journal,"Cohort profile: Development and profile of a population-based, retrospective cohort of diagnosed people living with HIV in Ontario, Canada (Ontario HIV Laboratory Cohort)",,2019,5/1/19,5/27/19,BMJ Open,79054089.0,,,9.0,5.0,,,41,0,0,BMJ Open,,,,6/7/19,1.0,,CAN,North America,,,
3183986643,19940,10.1136/BMJOPEN-2021-050931,Journal,"Cohort profile: a national, population-based cohort of children born after assisted conception in the UK (1992-2009): methodology and birthweight analysis.",,2021,7/19/21,7/19/21,BMJ Publishing Group,79054089.0,,,11.0,7.0,,,67,0,0,BMJ Open,,,,8/2/21,1.0,,GBR,Europe & Central Asia,,,
3181061741,21240,10.1093/IJE/DYAB048,Journal,Cohort Profile: Taiwan Birth Cohort Study (TBCS).,,2021,7/15/21,7/15/21,Oxford University Press (OUP),13389975.0,,,,,,,42,0,0,International Journal of Epidemiology,,,,7/19/21,1.0,,TWN,,,,
2230949143,23574,,Journal,Cohort Profile: The Housing Regeneration and Health Study,,2014,1/1/14,,,82044091.0,,,,,1,,0,0,0,Journal of Epidemiology,,,,6/24/16,1.0,,GBR,Europe & Central Asia,,,
3156090094,20187,10.1136/BMJOPEN-2020-043586,Journal,"Cohort profile: development and characteristics of a retrospective cohort of individuals dispensed prescription opioids for non-cancer pain in British Columbia, Canada.",,2021,4/13/21,4/13/21,British Medical Journal Publishing Group,79054089.0,,,11.0,4.0,,,57,0,0,BMJ Open,,,,4/26/21,1.0,,CAN,North America,,,
2790378433,21639,10.1097/01.QAI.0000479603.04581.17,Journal,P-B31 Cohort profile: African Collaborative Center for Microbiome and Genomics Research (ACCME) Study,,2016,1/1/16,,Ovid Technologies (Wolters Kluwer Health),157460402.0,,,71.0,,87,,0,0,0,Journal of Acquired Immune Deficiency Syndromes,,,,3/29/18,1.0,,,,,,
3108824828,20546,10.18632/AGING.104051,,Cohort profile: the Diet and Healthy Aging (DaHA) study in Singapore.,,2020,11/18/20,11/18/20,"Impact Journals, LLC",,,,12.0,23.0,23889,23899,41,0,0,Aging,,,,12/7/20,1.0,,SGP,East Asia & Pacific,,,
2567495387,23599,,,"For peer review only Cohort profile: Bushehr Elderly Health (BEH) Programme, Phase I (Cardiovascular System)",,2015,1/1/15,,,,,,,,,,24,0,0,,,,,1/6/17,1.0,,,,,,
3024518511,21470,10.1101/2020.05.13.20100263,Repository,Cohort profile: CROSS-TRACKS – a population-based open cohort across healthcare sectors in Denmark,,2020,5/16/20,,Cold Spring Harbor Laboratory Press,3005729997.0,,,,,,,31,0,0,medRxiv,3095674549.0,20672.0,,5/21/20,1.0,,DNK,Europe & Central Asia,,,
3181524743,20705,10.1136/BMJOPEN-2020-048409,Journal,"Cohort profile: SCREEN-RA: design, methods and perspectives of a Swiss cohort study of first-degree relatives of patients with rheumatoid arthritis.",,2021,7/14/21,7/14/21,British Medical Journal Publishing Group,79054089.0,,,11.0,7.0,,,74,0,0,BMJ Open,,,,7/19/21,1.0,,USA,North America,,,
2973380584,19140,,,Cohort Profile: The DynaHEALTH consortium - a European consortium for a life-course bio-psychosocial model of healthy ageing of glucose homeostasis,,2019,1/1/19,,,,,,,,,,0,0,0,WOS,2935709326.0,18413.0,,9/26/19,1.0,,,,,,
3128425594,21428,10.1093/IJE/DYAA285,Journal,Cohort profile: A super-elderly population-based cohort in Japan (the Sukagawa Study).,,2021,7/9/21,2/5/21,Oxford Academic,13389975.0,,,50.0,3.0,,,33,0,0,International Journal of Epidemiology,,,,2/15/21,1.0,,JPN,East Asia & Pacific,,,
3126084110,22177,,Repository,Cohort Profile: Shahroud Eye Cohort Study,,2012,10/17/12,,,2751751161.0,,,,,,,0,0,0,Social Science Research Network,,,,2/1/21,1.0,,IRN,Middle East & North Africa,,,
2941914170,20260,,,Cohort Profile: The Helsinki Businessmen Study (HBS),,2017,3/2/17,,,,,,,,,,0,0,0,WOS,2200733622.0,18915.0,,5/3/19,1.0,,,,,,
2889598373,20489,10.1101/422782,Repository,"Cohort Profile: Extended Cohort for E-health, Environment and DNA (EXCEED)",,2018,9/20/18,,Cold Spring Harbor Laboratory,2734324842.0,,,,,422782,,61,0,0,bioRxiv,2952016493.0,19545.0,,9/27/18,1.0,,GBR,Europe & Central Asia,,,
3041548256,21419,10.1159/000508160,,Cohort Profile: The Christchurch IBS cOhort to investigate Mechanisms FOr gut Relief and improved Transit (COMFORT).,,2020,7/8/20,7/8/20,Inflamm Intest Dis,,,,5.0,3.0,132,143,59,0,0,Inflammatory Intestinal Diseases,,,,7/16/20,1.0,,AUS,East Asia & Pacific,,,
