PaperId,Rank,Doi,DocType,OriginalTitle,BookTitle,Year,Date,OnlineDate,Publisher,JournalId,ConferenceSeriesId,ConferenceInstanceId,Volume,Issue,FirstPage,LastPage,ReferenceCount,CitationCount,EstimatedCitation,OriginalVenue,FamilyId,FamilyRank,DocSubTypes,CreatedDate,IsBiobank,Country,Region,Hindex,PI,CitationPI,CitationPI2
2131899239,19585,10.1093/IJE/DYU070,Journal,Cohort Profile: Seek and Treat for the Optimal Prevention of HIV/AIDS in British Columbia (STOP HIV/AIDS BC),,2014,8/1/14,4/2/14,Oxford University Press,13389975.0,,,43.0,4.0,1073,1081,16,45,54,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,10.0,2235640792.0,2047033.0,58132
2115830987,19724,10.1093/IJE/DYU135,Journal,Cohort Profile: The Nicotine Dependence in Teens (NDIT) Study.,,2015,10/1/15,7/13/14,Oxford University Press,13389975.0,,,44.0,5.0,1537,1546,41,44,60,International Journal of Epidemiology,,,,6/24/16,1.0,,,9.0,2075458362.0,0.0,0
2519751830,19494,10.1093/IJE/DYW154,Journal,Cohort Profile: Prediction and prevention of preeclampsia and intrauterine growth restriction (PREDO) study.,,2016,9/17/16,2/27/19,Oxford University Press,13389975.0,,,46.0,5.0,,,16,44,66,International Journal of Epidemiology,,,,9/23/16,1.0,FIN,Europe & Central Asia,9.0,2003960681.0,563545.0,18723
2034530740,19735,10.1186/1471-2369-14-121,Journal,"Cohort profile: Canadian study of prediction of death, dialysis and interim cardiovascular events (CanPREDDICT).",,2013,6/11/13,6/11/13,BioMed Central,172421378.0,,,14.0,1.0,121,121,46,44,60,BMC Nephrology,,,,6/24/16,1.0,CAN,North America,8.0,2161415331.0,1204184.0,36241
129784891,20826,,Journal,"The Women Physicians' Health Study: background, objectives, and methods.",,1995,3/1/95,,J Am Med Womens Assoc (1972),2754334086.0,,,50.0,2.0,64,66,0,42,64,Journal of the American Medical Women's Association,,,,6/24/16,1.0,USA,North America,0.0,2117161678.0,137904.0,5266
1982172577,20316,10.1186/1471-2377-10-88,Journal,"Patient-orientated longitudinal study of multiple sclerosis in south west England (The South West Impact of Multiple Sclerosis Project, SWIMS) 1: protocol and baseline characteristics of cohort",,2010,10/7/10,10/7/10,BioMed Central,120289491.0,,,10.0,1.0,88,88,33,42,67,BMC Neurology,,,,6/24/16,1.0,GBR,Europe & Central Asia,4.0,2425608160.0,0.0,0
2330620663,19430,10.1093/IJE/DYW027,Journal,Cohort Profile: The Janus Serum Bank Cohort in Norway.,,2016,4/10/16,4/10/16,Oxford University Press,13389975.0,,,46.0,2.0,403,404,33,42,65,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,9.0,1987345930.0,32186.0,1389
2041651157,19449,10.1016/S1081-1206(10)60184-6,Journal,Baseline characteristics of patients enrolled in EXCELS: a cohort study,,2009,9/1/09,2/10/10,Elsevier,153558830.0,,,103.0,3.0,212,219,35,41,64,Annals of Allergy Asthma & Immunology,,,,6/24/16,1.0,USA,North America,6.0,2149253766.0,67180.0,2480
2094258716,20457,10.1159/000108915,Journal,"The ICTUS Study: A Prospective longitudinal observational study of 1,380 AD patients in Europe. Study design and baseline characteristics of the cohort.",,2007,11/1/07,9/24/07,S. Karger AG,21771311.0,,,29.0,,29,38,57,41,63,Neuroepidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,4.0,2140675972.0,0.0,0
2169902405,20087,10.1093/IJE/DYS165,Journal,Cohort Profile: The Resilience for Eating and Activity Despite Inequality (READI) study,,2013,12/1/13,12/18/12,Oxford University Press,13389975.0,,,42.0,6.0,1629,1639,29,41,63,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,10.0,2120748957.0,0.0,0
2782606626,19625,10.1093/IJE/DYX259,Journal,Cohort Profile: The Epidemiology of Chronic Diseases and Multimorbidity. The EpiChron Cohort Study,,2018,4/1/18,1/16/18,Int J Epidemiol,13389975.0,,,47.0,2.0,382,,34,41,41,International Journal of Epidemiology,,,,1/26/18,1.0,,,8.0,2782611944.0,815.0,166
2161619055,20210,10.1093/IJE/DYN252,Journal,Cohort Profile: the Jerusalem longitudinal cohort study,,2009,12/1/09,12/4/08,Oxford University Press,13389975.0,,,38.0,6.0,1464,1469,44,41,64,International Journal of Epidemiology,,,,6/24/16,1.0,ISR,Middle East & North Africa,8.0,2218723425.0,0.0,0
2022586826,20532,10.13031/2013.22013,Journal,The Upper Midwest Health Study: A Case-Control Study of Primary Intracranial Gliomas in Farm and Rural Residents,,2006,11/1/06,1/1/06,American Society of Agricultural and Biological Engineers,2764613780.0,,,12.0,4.0,255,274,0,40,54,Journal of agricultural safety and health,,,,6/24/16,1.0,USA,North America,3.0,1848404292.0,0.0,0
1980223263,20383,10.1089/JWH.2009.1416,Journal,A prospective cohort study of modifiable risk factors for gestational diabetes among Hispanic women: design and baseline characteristics,,2010,1/20/10,4/22/13,"Mary Ann Liebert, Inc. 140 Huguenot Street, 3rd Floor New Rochelle, NY 10801 USA",191117624.0,,,19.0,1.0,117,124,51,40,57,Journal of Womens Health,,,,6/24/16,1.0,USA,North America,6.0,91475624.0,0.0,0
2130286386,20036,10.1186/S12891-015-0787-8,Journal,Characteristics of patients with low back and leg pain seeking treatment in primary care: baseline results from the ATLAS cohort study,,2015,11/4/15,11/4/15,BioMed Central,35439863.0,,,16.0,1.0,332,332,42,40,58,BMC Musculoskeletal Disorders,,,,6/24/16,1.0,GBR,Europe & Central Asia,7.0,2007385239.0,0.0,0
2121743761,19804,10.1093/IJE/DYP358,Journal,Cohort Profile: The TREAT Asia Pediatric HIV Observational Database,,2011,2/1/11,1/25/10,Oxford University Press,13389975.0,,,40.0,1.0,15,24,18,40,58,International Journal of Epidemiology,,,,6/24/16,1.0,THA,East Asia & Pacific,6.0,1584632594.0,0.0,0
2161880236,20236,10.1093/IJE/DYN184,Journal,Cohort Profile: The Newcastle Thousand Families 1947 Birth Cohort,,2009,8/1/09,9/9/08,Oxford University Press,13389975.0,,,38.0,4.0,932,937,34,40,53,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,5.0,2126462513.0,277686.0,11301
2103825640,20043,10.1093/IJE/DYT003,Journal,Cohort Profile: The Promotion of Breastfeeding Intervention Trial (PROBIT),,2014,6/1/14,3/7/13,Oxford University Press,13389975.0,,,43.0,3.0,679,690,32,40,82,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,7.0,2305552518.0,73420.0,2220
2159570338,19941,10.1093/IJE/DYP393,Journal,Cohort Profile: The Canadian Observational Cohort collaboration,,2011,2/1/11,2/15/10,Oxford University Press,13389975.0,,,40.0,1.0,25,32,19,40,61,International Journal of Epidemiology,,,,6/24/16,1.0,,,6.0,2092951768.0,50568.0,391
2757097240,19515,10.1371/JOURNAL.PONE.0184708,Journal,Cohort profile: The Canadian HIV Women's Sexual and Reproductive Health Cohort Study (CHIWOS),,2017,9/28/17,9/28/17,Public Library of Science,202381698.0,,,12.0,9.0,,,21,39,39,PLOS ONE,,,,10/6/17,1.0,CAN,North America,9.0,1977602237.0,86287.0,5322
1902652494,18856,10.1093/IJE/DYV118,Journal,Cohort Profile: The Breast Cancer Prospective Family Study Cohort (ProF-SC),,2016,6/1/16,7/13/15,Oxford University Press,13389975.0,,,45.0,3.0,683,692,52,38,38,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,7.0,2168150853.0,2632496.0,73001
2310789785,19677,10.1093/IJE/DYW023,Journal,Cohort Profile: The Saguenay Youth Study (SYS),,2016,3/27/16,3/27/16,Oxford University Press,13389975.0,,,46.0,2.0,,,92,38,38,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,9.0,2097360218.0,2924936.0,52161
2152498209,20497,10.1093/IJE/DYL279,Journal,Cohort Profile: The Florey Adelaide Male Ageing Study (FAMAS),,2007,4/1/07,1/12/07,Oxford University Press,13389975.0,,,36.0,2.0,302,306,10,37,54,International Journal of Epidemiology,,,,6/24/16,1.0,,,8.0,2116473430.0,29244.0,1426
2158320244,20098,10.1093/IJE/DYR140,Journal,Cohort Profile: The Peri/post-natal Epigenetic Twins Study,,2012,2/1/12,10/3/11,Oxford University Press,13389975.0,,,41.0,1.0,55,61,46,37,37,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,15.0,1964822167.0,29092.0,324
2101742502,19606,10.1093/IJE/DYU201,Journal,Cohort Profile: The Bissau HIV Cohort-a cohort of HIV-1 HIV-2 and co-infected patients.,,2015,6/1/15,10/22/14,Oxford University Press,13389975.0,,,44.0,3.0,756,763,36,37,37,International Journal of Epidemiology,,,,6/24/16,1.0,DNK,Europe & Central Asia,7.0,2115575550.0,5699.0,651
2239640831,19923,10.1093/IJE/DYV149,Journal,Cohort Profile: The Copenhagen Aging and Midlife Biobank (CAMB),,2015,7/25/15,7/25/15,Oxford University Press,13389975.0,,,45.0,4.0,1044,1053,45,37,37,International Journal of Epidemiology,,,,6/24/16,1.0,,,4.0,2098883667.0,91714.0,3001
2167530657,19996,10.1093/IJE/DYU089,Journal,Cohort profile: The Malaysian Cohort (TMC) project: a prospective study of non-communicable diseases in a multi-ethnic population,,2015,4/1/15,4/11/14,Oxford University Press,13389975.0,,,44.0,2.0,423,431,4,37,37,International Journal of Epidemiology,,,,6/24/16,1.0,MYS,East Asia & Pacific,4.0,3190904864.0,319.0,57
2054348903,19811,10.1093/IJE/DYU114,Journal,Cohort Profile: The Danish Conscription Database(DCD): A cohort of 728 160 men born from 1939 through 1959,,2015,4/1/15,6/6/14,Oxford University Press,13389975.0,,,44.0,2.0,432,440,30,36,36,International Journal of Epidemiology,,,,6/24/16,1.0,DNK,Europe & Central Asia,5.0,2143285020.0,564842.0,14751
2122132385,20088,10.1093/IJE/DYQ137,Journal,Cohort Profile: The Melbourne Longitudinal Studies on Healthy Ageing Program,,2010,10/1/10,9/5/10,Oxford University Press,13389975.0,,,39.0,5.0,1,7,16,36,57,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,11.0,2155913445.0,0.0,0
2166845217,20075,10.1093/IJE/DYT098,Journal,Cohort Profile: The Motorik-Modul Longitudinal Study: physical fitness and physical activity as determinants of health development in German children and adolescents,,2014,10/1/14,7/11/13,Oxford University Press,13389975.0,,,43.0,5.0,1410,1416,36,35,35,International Journal of Epidemiology,,,,6/24/16,1.0,DEU,Europe & Central Asia,9.0,2114245350.0,0.0,0
2139872510,19984,10.1093/IJE/DYP165,Journal,Cohort profile: mamanengane or the Africa centre vertical transmission study.,,2010,4/1/10,3/31/09,Oxford University Press,13389975.0,,,39.0,2.0,351,360,31,35,55,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,6.0,2947159568.0,53950.0,2312
2469798898,19880,10.1093/IJE/DYW091,Journal,Cohort Profile: The European Longitudinal Study of Pregnancy and Childhood (ELSPAC) in the Czech Republic,,2016,7/5/16,7/5/16,Oxford University Press,13389975.0,,,46.0,5.0,,,32,34,34,International Journal of Epidemiology,,,,7/22/16,1.0,CZE,Europe & Central Asia,5.0,2051694737.0,119663.0,5624
2096550759,20077,10.1186/1756-0500-5-400,Journal,The Saskatchewan rural health study: an application of a population health framework to understand respiratory health outcomes,,2012,8/1/12,8/1/12,BioMed Central,100014455.0,,,5.0,1.0,400,400,50,33,33,BMC Research Notes,,,,6/24/16,1.0,CAN,North America,5.0,2277053099.0,64083.0,2478
2106363115,20223,10.1093/IJE/DYS028,Journal,Cohort Profile: The Amsterdam Growth and Health Longitudinal Study,,2013,4/1/13,3/20/12,Oxford University Press,13389975.0,,,42.0,2.0,422,429,45,33,52,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,8.0,2178412103.0,1296977.0,36676
2200733622,19218,10.1093/IJE/DYV310,Journal,Cohort Profile: The Helsinki Businessmen Study (HBS),,2016,8/1/16,12/24/15,Oxford University Press,13389975.0,,,45.0,4.0,1074,,47,33,51,International Journal of Epidemiology,2200733622.0,18915.0,,6/24/16,1.0,FIN,Europe & Central Asia,6.0,313412140.0,635506.0,21172
2114474830,20417,10.1093/IJE/DYS177,Journal,Cohort Profile: The Quebec Longitudinal Study of Kindergarten Children (QLSKC),,2014,2/1/14,11/18/12,Oxford University Press,13389975.0,,,43.0,1.0,23,33,39,33,33,International Journal of Epidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,4.0,2428614436.0,156628.0,1014
2158380595,19916,10.1093/IJE/DYT040,Journal,Cohort profile: Understanding socioeconomic inequalities in health and health behaviours : The GLOBE study,,2014,6/1/14,5/25/13,Oxford University Press,13389975.0,,,43.0,3.0,721,730,60,33,33,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,7.0,593870882.0,176986.0,7559
2255712021,19917,10.1093/IJE/DYV088,Journal,Cohort Profile: The Inflammatory Bowel Disease South Limburg Cohort (IBDSL),,2017,4/1/17,6/4/15,Oxford University Press,13389975.0,,,46.0,2.0,,,76,33,33,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,9.0,2018328530.0,4790.0,419
2582393137,19903,10.1136/BMJOPEN-2016-012240,Journal,Cohort profile: prevalence of valvular heart disease in community patients with suspected heart failure in UK.,,2017,1/1/17,1/27/17,BMJ Open,79054089.0,,,7.0,1.0,,,15,32,32,BMJ Open,,,,2/3/17,1.0,GBR,Europe & Central Asia,5.0,2108696067.0,0.0,0
2103775513,19816,10.1093/IJE/DYR234,Journal,Cohort Profile: The European Male Ageing Study,,2013,4/1/13,2/7/12,Oxford University Press,13389975.0,,,42.0,2.0,391,401,52,32,32,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,9.0,2148711556.0,674600.0,22367
2749791749,19395,10.1093/IJE/DYX119,Journal,Cohort Profile: The Lymphoma Specialized Program of Research Excellence (SPORE) Molecular Epidemiology Resource (MER) Cohort Study.,,2017,12/1/17,8/18/17,Oxford University Press,13389975.0,,,46.0,6.0,1753,,55,32,32,International Journal of Epidemiology,,,,8/31/17,1.0,USA,North America,9.0,222328280.0,0.0,0
2152828875,20070,10.1093/IJE/DYT057,Journal,Cohort Profile: The Japan Diabetes Complications Study: a long-term follow-up of a randomised lifestyle intervention study of type 2 diabetes,,2014,8/1/14,5/18/13,Oxford University Press,13389975.0,,,43.0,4.0,1054,1062,25,32,32,International Journal of Epidemiology,,,,6/24/16,1.0,JPN,East Asia & Pacific,5.0,2145413565.0,567234.0,13729
2166037511,19379,10.1093/IJE/DYL042,Journal,Cohort Profile: The Mexico City Prospective Study,,2006,4/1/06,3/23/06,Oxford University Press,13389975.0,,,35.0,2.0,243,249,4,31,31,International Journal of Epidemiology,,,,6/24/16,1.0,,,0.0,283100226.0,78486.0,2640
1991356696,21365,10.1097/00001648-199603000-00011,Journal,The indoor air and children's health study: methods and incidence rates.,,1996,3/1/96,,Lippincott Williams and Wilkins,15470582.0,,,7.0,2.0,166,174,19,30,30,Epidemiology,,,,6/24/16,1.0,USA,North America,3.0,2649168780.0,6829.0,136
2277726354,20637,10.7205/MILMED.171.3.253,Journal,The Neurocognition Deployment Health Study: a prospective cohort study of Army Soldiers.,,2006,3/1/06,,Association of Military Surgeons of the U.S.,207859457.0,,,171.0,3.0,253,260,0,30,30,Military Medicine,,,,6/24/16,1.0,USA,North America,5.0,316906618.0,314494.0,8532
2257374492,18709,10.1093/IJE/DYV123,Journal,Cohort Profile: The Mexican Teachers' Cohort (MTC).,,2015,9/3/15,9/3/15,Oxford University Press,13389975.0,,,46.0,2.0,,,25,30,30,International Journal of Epidemiology,,,,6/24/16,1.0,ISL,Europe & Central Asia,5.0,1282251835.0,35495.0,1456
2139055572,19467,10.1093/IJE/DYU121,Journal,Cohort Profile: The Yorkshire Health Study,,2016,6/1/16,7/9/14,Oxford University Press,13389975.0,,,45.0,3.0,707,712,13,30,30,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,10.0,2804477927.0,200375.0,9023
2154184301,20071,10.1093/IJE/DYU196,Journal,Cohort Profile: The Australian Longitudinal Study of Ageing (ALSA),,2016,8/1/16,12/1/14,Oxford University Press,13389975.0,,,45.0,4.0,1054,1063,47,30,30,International Journal of Epidemiology,,,,6/24/16,1.0,AUS,East Asia & Pacific,5.0,2171051576.0,206011.0,6129
1964890689,21172,10.1097/00004032-200011000-00012,Journal,The NIOSH/FAA Working Women’s Health Study: Evaluation of the Cosmic-Radiation Exposures of Flight Attendants,,2000,11/1/00,,Health Phys,100299040.0,,,79.0,5.0,553,559,8,29,29,Health Physics,,,,6/24/16,1.0,USA,North America,4.0,2123709680.0,0.0,0
2116115303,20014,10.1093/IJE/DYM216,Journal,Cohort Profile: The Paediatric Antiretroviral Treatment Programmes in Lower-Income Countries (KIDS-ART-LINC) Collaboration,,2008,6/1/08,11/12/07,Oxford University Press,13389975.0,,,37.0,3.0,474,480,13,29,29,International Journal of Epidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,9.0,2051276333.0,887403.0,25337
2290946435,18968,10.1093/IJE/DYV089,Journal,Cohort Profile: The Swedish Women’s Lifestyle and Health cohort,,2017,4/1/17,6/10/15,Oxford University Press,13389975.0,,,46.0,2.0,,,50,29,29,International Journal of Epidemiology,,,,6/24/16,1.0,FRA,Europe & Central Asia,7.0,2025574871.0,2701229.0,101899
2790143670,19793,10.1093/IJE/DYY014,Journal,Cohort Profile: The Singapore Multi-Ethnic Cohort (MEC) study,,2018,6/1/18,2/13/18,Int J Epidemiol,13389975.0,,,47.0,3.0,699,,55,29,29,International Journal of Epidemiology,,,,3/29/18,1.0,SGP,East Asia & Pacific,5.0,2095681583.0,1701970.0,39560
2161815325,19749,10.1186/2193-1801-2-300,Journal,Cohort profile: mental health following extreme trauma in a northern Ugandan cohort of War-Affected Youth Study (The WAYS Study).,,2013,7/3/13,7/3/13,Springer International Publishing,2531072874.0,,,2.0,1.0,300,300,37,29,29,SpringerPlus,,,,6/24/16,1.0,GBR,Europe & Central Asia,8.0,2711747715.0,11323.0,685
2044234647,20608,10.1186/1471-2474-10-165,Journal,Design and baseline characteristics of a prospective cohort study for determinants of osteoporotic fracture in community-dwelling elderly Japanese men: the Fujiwara-kyo Osteoporosis Risk in Men (FORMEN) Study,,2009,12/24/09,12/24/09,BioMed Central,35439863.0,,,10.0,1.0,165,165,21,28,28,BMC Musculoskeletal Disorders,,,,6/24/16,1.0,JPN,East Asia & Pacific,1.0,722040865.0,0.0,0
2752050463,19457,10.1093/IJE/DYX140,Journal,Cohort Profile: Genetics of Diabetes Audit and Research in Tayside Scotland (GoDARTS),,2018,4/1/18,10/19/17,Oxford University Press,13389975.0,,,47.0,2.0,380,,93,28,28,International Journal of Epidemiology,,,,9/15/17,1.0,,,7.0,2560004773.0,2519279.0,54486
2268419704,20039,10.1093/IJE/DYV103,Journal,"Cohort profile: Te Puawaitanga o Nga Tapuwae Kia Ora Tonu, life and living in advanced age: a cohort study in New Zealand (LiLACS NZ)",,2015,12/1/15,6/16/15,Oxford University Press,13389975.0,,,44.0,6.0,1823,1832,23,28,28,International Journal of Epidemiology,,,,6/24/16,1.0,NZL,East Asia & Pacific,6.0,3013992021.0,0.0,0
2269288832,19673,10.1093/IJE/DYV318,Journal,Cohort Profile: the Cambridge Baby Growth Study (CBGS),,2016,2/1/16,12/31/15,Oxford University Press,13389975.0,,,45.0,1.0,35,,24,28,28,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,5.0,1743196395.0,1713.0,28
2131832511,20570,10.1093/IJE/DYN159,Journal,Cohort Profile: The 1969–73 Vellore birth cohort study in South India,,2009,6/1/09,8/6/08,Oxford University Press,13389975.0,,,38.0,3.0,663,669,24,28,28,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,4.0,265599459.0,10457.0,680
2417853881,19504,10.1093/IJE/DYW028,Journal,Cohort Profile: The Tasmanian Longitudinal Health STUDY (TAHS),,2016,6/6/16,6/6/16,Oxford University Press,13389975.0,,,46.0,2.0,407,,22,27,27,International Journal of Epidemiology,,,,6/24/16,1.0,,,7.0,2017217136.0,353392.0,15153
2139348749,19847,10.1093/IJE/DYU177,Journal,Cohort Profile: Cohort Hip and Cohort Knee (CHECK) study,,2016,2/1/16,8/29/14,Oxford University Press,13389975.0,,,45.0,1.0,36,44,32,27,27,International Journal of Epidemiology,,,,6/24/16,1.0,NLD,Europe & Central Asia,3.0,2565061887.0,0.0,0
2171856186,20546,10.1136/BMJOPEN-2011-000362,Journal,"Cohort profile: Ho Chi Minh City Youth Cohort—changes in diet, physical activity, sedentary behaviour and relationship with overweight/obesity in adolescents",,2012,1/1/12,2/15/12,BMJ Group,79054089.0,,,2.0,1.0,,,34,26,26,BMJ Open,,,,6/24/16,1.0,AUS,East Asia & Pacific,6.0,1976996775.0,0.0,0
2141164440,19481,10.1093/IJE/DYV036,Journal,Cohort Profile: The Interdisciplinary Study of Inequalities in Smoking (ISIS),,2017,4/1/17,5/6/15,Oxford University Press,13389975.0,,,46.0,2.0,1,14,49,26,26,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,5.0,1974798559.0,85367.0,3649
2126275436,20130,10.1093/IJE/DYU179,Journal,Cohort Profile: The Social Environment and Biomarkers of Aging Study (SEBAS) in Taiwan,,2016,2/1/16,9/8/14,Oxford University Press,13389975.0,,,45.0,1.0,54,63,33,26,26,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,9.0,2146374007.0,0.0,0
2074319186,19965,10.1093/IJE/DYV016,Journal,Cohort Profile: The Mexican American Mano a Mano Cohort,,2017,4/1/17,3/8/15,Oxford University Press,13389975.0,,,46.0,2.0,,,27,26,26,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,6.0,2940803587.0,41317.0,1877
1766904294,19785,10.1093/IJE/DYV173,Journal,Cohort Profile: The UK Women’s Cohort Study (UKWCS),,2017,4/1/17,10/1/15,Oxford University Press,13389975.0,,,46.0,2.0,,,42,26,26,International Journal of Epidemiology,,,,6/24/16,1.0,GBR,Europe & Central Asia,6.0,2116521807.0,415337.0,13022
2117972868,19949,10.1093/IJE/DYN239,Journal,"Cohort Profile: NICHD International Site Development Initiative (NISDI): a prospective, observational study of HIV-exposed and HIV-infected children at clinical sites in Latin American and Caribbean countries",,2009,10/1/09,11/26/08,Oxford University Press,13389975.0,,,38.0,5.0,1207,1214,9,26,26,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,6.0,1985896698.0,0.0,0
2740481656,19532,10.1093/IJE/DYX132,Journal,Cohort Profile: The Oxford Biobank.,,2018,2/1/18,7/31/17,Oxford Academic,13389975.0,,,47.0,1.0,21,,48,25,25,International Journal of Epidemiology,,,,8/8/17,1.0,GBR,Europe & Central Asia,8.0,314798058.0,76727.0,1073
2760734925,19594,10.1136/BMJOPEN-2017-016606,Journal,Cohort profile: The Swedish National Register of Urinary Bladder Cancer (SNRUBC) and the Bladder Cancer Data Base Sweden (BladderBaSe),,2017,9/1/17,9/27/17,British Medical Journal Publishing Group,79054089.0,,,7.0,9.0,,,20,25,25,BMJ Open,,,,10/6/17,1.0,GBR,Europe & Central Asia,4.0,2042411640.0,85254.0,1713
2911794780,19691,10.1093/IJE/DYY296,Journal,Cohort Profile: Ravansar Non-Communicable Disease cohort study: the first cohort study in a Kurdish population.,,2019,6/1/19,2/6/19,Oxford Academic,13389975.0,,,48.0,3.0,,,4,25,25,International Journal of Epidemiology,,,,2/21/19,1.0,,,,2066985466.0,1427.0,390
2796143133,19348,10.1093/IJE/DYY044,Journal,Cohort Profile: The Haematological Malignancy Research Network (HMRN): a UK population-based patient cohort.,,2018,6/1/18,4/2/18,Oxford University Press (OUP),13389975.0,,,47.0,3.0,,,46,24,24,International Journal of Epidemiology,,,,4/13/18,1.0,GBR,Europe & Central Asia,7.0,2461321731.0,414049.0,13391
2584203780,19251,10.1136/BMJOPEN-2016-013351,Journal,Cohort profile: the Scottish Research register SHARE. A register of people interested in research participation linked to NHS data sets.,,2017,2/1/17,2/1/17,BMJ Publishing Group,79054089.0,,,7.0,2.0,1,8,12,24,24,BMJ Open,,,,2/10/17,1.0,GBR,Europe & Central Asia,5.0,2560004773.0,89908.0,545
2770157401,19399,10.1136/BMJOPEN-2017-017006,Journal,Cohort profile: the TrueNTH Global Registry - an international registry to monitor and improve localised prostate cancer health outcomes.,,2017,11/1/17,11/28/17,British Medical Journal Publishing Group,79054089.0,,,7.0,11.0,,,19,24,24,BMJ Open,,,,12/4/17,1.0,USA,North America,2.0,3188298873.0,0.0,0
2767791831,20402,10.1093/IJE/DYX033,Journal,Corrigendum Cohort Profile: The ENVIRonmental influence ON early AGEing (ENVIRONAGE): a birth cohort study.,,2017,10/1/17,3/22/17,Int J Epidemiol,13389975.0,,,46.0,5.0,,,0,24,24,International Journal of Epidemiology,,,,11/17/17,1.0,,,5.0,2425342798.0,0.0,0
2799817268,19378,10.1093/IJE/DYY074,Journal,Cohort Profile: The International Mobility In Aging Study (IMIAS).,,2018,10/1/18,5/9/18,Oxford University Press,13389975.0,,,47.0,5.0,1393,,44,24,24,International Journal of Epidemiology,,,,5/17/18,1.0,USA,North America,6.0,2097352691.0,0.0,0
2942479242,19297,10.1093/IJE/DYZ077,Journal,Cohort Profile: The Ageing Trajectories of Health - Longitudinal Opportunities and Synergies (ATHLOS) project,,2019,8/1/19,4/24/19,Int J Epidemiol,13389975.0,,,48.0,4.0,1052,,26,24,24,International Journal of Epidemiology,,,,5/3/19,1.0,ESP,Europe & Central Asia,,1128149769.0,7148.0,651
2750237107,20106,10.1093/IJE/DYX124,Journal,Cohort Profile: The Atlantic Partnership for Tomorrow's Health (Atlantic PATH) Study.,,2017,12/1/17,8/23/17,Int J Epidemiol,13389975.0,,,46.0,6.0,1762,,12,24,24,International Journal of Epidemiology,,,,8/31/17,1.0,CAN,North America,5.0,2645621409.0,0.0,0
2122354449,19838,10.1093/IJE/DYU046,Journal,Cohort Profile: HAART Observational Medical Evaluation and Research (HOMER) Cohort,,2015,2/1/15,3/17/14,Oxford University Press,13389975.0,,,44.0,1.0,58,67,43,24,24,International Journal of Epidemiology,,,,6/24/16,1.0,CAN,North America,6.0,2092951768.0,50568.0,391
2134241661,19994,10.1093/IJE/DYT025,Journal,Cohort Profile: The Gubbio Population Study,,2014,6/1/14,3/29/13,Oxford University Press,13389975.0,,,43.0,3.0,713,720,41,23,23,International Journal of Epidemiology,,,,6/24/16,1.0,ITA,Europe & Central Asia,6.0,2609800051.0,1306958.0,51555
2170021540,19966,10.1093/IJE/DYS202,Journal,Cohort Profile: A population-based cohort to study non-motor symptoms in parkinsonism (EPIPARK),,2013,2/1/13,12/19/12,Oxford University Press,13389975.0,,,42.0,1.0,128,,51,23,23,International Journal of Epidemiology,,,,6/24/16,1.0,DEU,Europe & Central Asia,7.0,2162289526.0,0.0,0
2122957563,20128,10.1093/IJE/DYQ252,Journal,"Cohort Profile: The KPSC Children’s Health Study, a population-based study of 920 000 children and adolescents in southern California",,2012,6/1/12,1/20/11,Oxford University Press,13389975.0,,,41.0,3.0,627,633,13,23,23,International Journal of Epidemiology,,,,6/24/16,1.0,USA,North America,7.0,2627643682.0,249492.0,6624
2759748806,20556,,,The First Australian National Trans Mental Health Study: Summary of Results,,2013,1/1/13,,Curtin University,,,,,,1,92,50,22,84,,,,,10/6/17,1.0,AUS,East Asia & Pacific,0.0,1853726133.0,0.0,0
